--- Delivery Rules ---
('西门子 S7-1500 PLC 完全精通教程', 8, 1)
(109, '小学经典国学课本十部：宋词三百首', 'text', '小学经典国学课本十部：宋词三百首 链接：https://pan.baidu.com/s/1qMZ57tmd-ADZYN6FTW7Iew?pwd=9cmp 提取码：9cmp')
(110, '诗经-中学经典国学课本8部', 'text', '诗经-中学经典国学课本8部 链接：https://pan.baidu.com/s/1ju6HqdnbtDCryjhRJ3478g?pwd=9cmp 提取码：9cmp')
(111, '山海经-小学经典国学课本十部', 'text', '山海经-小学经典国学课本十部 链接：https://pan.baidu.com/s/1zsjaE29sUOyjaM73V2SgaA?pwd=9cmp 提取码：9cmp')
(112, '当大明遇上大清（全二册）', 'text', '当大明遇上大清（全二册） 链接：https://pan.baidu.com/s/1kJamdw087XpVqqrV7NXD9A?pwd=9cmp 提取码：9cmp')
(113, '尬聊终结者', 'text', '尬聊终结者 链接：https://pan.baidu.com/s/1XE4mSjJT1q9PiNrFIQM39A?pwd=2q4w 提取码：2q4w')
(114, '中国式饭局读心术', 'text', '中国式饭局读心术  链接：https://pan.baidu.com/s/1Zs0qvLAmuFOaBeL3ifKvNQ?pwd=2q4w 提取码：2q4w')
(115, '轻兵器（2024年第9期）', 'text', '轻兵器（2024年第9期） 链接：https://pan.baidu.com/s/1ku_at4GunJ135cnvsCSW6w?pwd=hsw6 提取码：hsw6')
(116, '解密儿童行为', 'text', '解密儿童行为 链接：https://pan.baidu.com/s/1r96_QHeKasRk-fpGU0EZ5g?pwd=hsw6 提取码：hsw6')
(117, '第二十条：解密正当防卫的正确姿势', 'text', '第二十条：解密正当防卫的正确姿势 链接：https://pan.baidu.com/s/1PQ5ibs7PnyY0MJeHvpBxNw?pwd=hsw6 提取码：hsw6')
(118, '电脑报（2024年第41期）', 'text', '电脑报（2024年第41期） 链接：https://pan.baidu.com/s/1RsbQjTJ_nkxjq2NtMhdUXw?pwd=hsw6 提取码：hsw6')
(119, '马伯庸作品合集畅销书(套装23册)', 'text', '马伯庸作品合集畅销书(套装23册) 链接：https://pan.baidu.com/s/1FYwch4k5-Oa1kuQTlAzAxw?pwd=hsw6 提取码：hsw6')
(120, '写作脑科学：屠龙的高效写作指南', 'text', '写作脑科学：屠龙的高效写作指南 链接：https://pan.baidu.com/s/1TFA8T4ZrOW3_s9GgMEYvrg?pwd=hsw6 提取码：hsw6')
(121, '数据化管理：洞悉零售及电子商务运营', 'text', '数据化管理：洞悉零售及电子商务运营 链接：https://pan.baidu.com/s/1W82h7qUhTQWELKbBP1Bijg?pwd=hsw6 提取码：hsw6')
(122, '物业管理方案设计与编写十堂课', 'text', '物业管理方案设计与编写十堂课 链接：https://pan.baidu.com/s/1ZbQlFTYSK0JjJCRw_727ZQ?pwd=hsw6 提取码：hsw6')
(123, '供应链物流管理', 'text', '供应链物流管理 链接：https://pan.baidu.com/s/1WHYR4bGwhYzC5KvO3RAsbw?pwd=hsw6 提取码：hsw6')
(124, '实用疾病诊疗大全（新编赤脚医生手册）', 'text', '实用疾病诊疗大全（新编赤脚医生手册） 链接：https://pan.baidu.com/s/1YQQOdMtxuwDxlpDURIeopQ?pwd=hsw6 提取码：hsw6')
(125, '古今名医名方秘方大典', 'text', '古今名医名方秘方大典 链接：https://pan.baidu.com/s/19Huj5Nt1_sHm5br2-p8Vmg?pwd=hsw6 提取码：hsw6')
(126, '小米创业思考', 'text', '小米创业思考 链接：https://pan.baidu.com/s/1bKilawmDk7xYpzHxQT7C3A?pwd=hsw6 提取码：hsw6')
(127, '别让不懂职场礼仪害了你', 'text', '别让不懂职场礼仪害了你 链接：https://pan.baidu.com/s/1Ib6QXLxGoEN_Bx6FMRKZHw?pwd=ps3d 提取码：ps3d')
(128, '针灸大成倪海厦彩色笔记(祝余)', 'text', '针灸大成倪海厦彩色笔记(祝余) 链接：https://pan.baidu.com/s/1vEGYHnJF_xvUfQRg4zlGIQ?pwd=ps3d 提取码：ps3d')
(129, '把话说到点子上(陈建伟)', 'text', '把话说到点子上(陈建伟) 链接：https://pan.baidu.com/s/1cGyMyXXuK68VcaccSN0PfA?pwd=ps3d 提取码：ps3d')
(130, '轻松学脉诊', 'text', '轻松学脉诊 链接：https://pan.baidu.com/s/16rLBrTupsqBbgEFBKEKEtg?pwd=ps3d 提取码：ps3d')
(131, '数据结构C++语言版第三版', 'text', '数据结构C++语言版第三版 链接：https://pan.baidu.com/s/1QK_3-2luURWn6Ls2rkvRrg?pwd=ps3d 提取码：ps3d')
(132, '中医脉诊学', 'text', '中医脉诊学 链接：https://pan.baidu.com/s/1fs4anNfp2pQtrljVKJfzdA?pwd=ps3d 提取码：ps3d')
(133, '体坛周报（2024年第79期）', 'text', '体坛周报（2024年第79期） 链接：https://pan.baidu.com/s/1t9rPAHAkmGWZ1UeIPfIhGw?pwd=t50e 提取码：t50e')
(134, '青年文摘（2024年第19期）', 'text', '青年文摘（2024年第19期） 链接：https://pan.baidu.com/s/1L04C6Pklv_G2GoOQgy8jgw?pwd=b8y6 提取码：b8y6')
(135, '高途初中知识汇总', 'text', '高途初中知识汇总  链接：https://pan.baidu.com/s/195B8JajDjAWVWteyGN2hYw?pwd=2qx5  提取码：2qx5')
(136, '财新周刊-第43期2024', 'text', '财新周刊-第43期2024 链接：https://pan.baidu.com/s/1pcwpx_K_G-7f2G1r5X4Xuw?pwd=p3dy 提取码：p3dy')
(137, '错维竞争：未来商业的制胜战略', 'text', '错维竞争：未来商业的制胜战略 链接：https://pan.baidu.com/s/1lmN5bEG5iLnxMWQNNKDJcQ?pwd=p3dy 提取码：p3dy')
(138, 'MATLAB编程与工程应用第二版', 'text', 'MATLAB编程与工程应用第二版 链接：https://pan.baidu.com/s/1Wx2rUZ8peuh4fBeVDNFQIw?pwd=p3dy 提取码：p3dy')
(139, '补肾长寿奇方妙术', 'text', '补肾长寿奇方妙术 链接：https://pan.baidu.com/s/1JJto9D-sNHs0BE5RR2CWxQ?pwd=448f 提取码：448f')
(140, '人性顶级秘术', 'text', '人性顶级秘术 链接：https://pan.baidu.com/s/1iEIId4_CpCFcINM56OGe2w?pwd=448f 提取码：448f')
(141, '洗脑的最高境界', 'text', '洗脑的最高境界 链接：https://pan.baidu.com/s/1rkP4XTCnZqEyTZnUwnqqoA?pwd=448f 提取码：448f')
(142, '资本的秘密', 'text', '资本的秘密 链接：https://pan.baidu.com/s/1XHbcKtjskvvIG2Q_tzFgGg?pwd=448f 提取码：448f')
(143, '顶级谋士说第三册', 'text', '顶级谋士说第三册 链接：https://pan.baidu.com/s/1PygdmcD5CnX_RpAudGe_Ig?pwd=448f 提取码：448f')
(144, '青年文摘24年第20期', 'text', '青年文摘24年第20期 链接：https://pan.baidu.com/s/1OYxrSDTzVqt-egZypYQ93w?pwd=t7yf 提取码：t7yf')
(145, '财经2024年第22期', 'text', '财经2024年第22期 链接：https://pan.baidu.com/s/1FIYAY2P-PRXfhe-p0Quj8g?pwd=t7yf 提取码：t7yf')
(146, '零售的哲学：7-Eleven便利店创始人自述(铃木敏文)', 'text', '零售的哲学：7-Eleven便利店创始人自述(铃木敏文)  链接：https://pan.baidu.com/s/1dROnNZDTN1wJlJNjadZADg?pwd=onwn 提取码：onwn')
(147, '从零开始学筹码分布短线操盘、盘口分析与A股买卖点实战', 'text', '从零开始学筹码分布短线操盘、盘口分析与A股买卖点实战  链接：https://pan.baidu.com/s/163kvzywBhpdJFSejwvCOTQ?pwd=gnak 提取码：gnak')
(148, '简体横版神农本草经(倪海厦)', 'text', '简体横版神农本草经(倪海厦)  链接: https://pan.baidu.com/s/1LGW08jEdUTgBoSSIQr49mA?pwd=2djq 提取码: 2djq')
(149, '普拉提核心功能解剖学核心稳定性高效训练图解', 'text', '普拉提核心功能解剖学核心稳定性高效训练图解 链接：https://pan.baidu.com/s/1wjoDgFIbHyonpguwZgaeug?pwd=zev6 提取码：zev6')
(150, '普拉提精准练习指南(费里斯)', 'text', '普拉提精准练习指南(费里斯) 链接：https://pan.baidu.com/s/1GuV-9nLYH67i-slH2vJS7A?pwd=zev6 提取码：zev6')
(151, '经典普拉提动作综合智能', 'text', '经典普拉提动作综合智能 链接：https://pan.baidu.com/s/141SvX6blPcSnXUVThq44tA?pwd=zev6 提取码：zev6')
(152, '网球运动系统训练', 'text', '网球运动系统训练 链接：https://pan.baidu.com/s/1HTws1dlPTDl98BAYjYyPIA?pwd=zev6 提取码：zev6')
(153, '网球教学与练习(陈建强，魏琳主编)', 'text', '网球教学与练习(陈建强，魏琳主编) 链接：https://pan.baidu.com/s/1hWz5vBi5alIR1kgBvfQGqQ?pwd=zev6 提取码：zev6')
(154, '网球提升基础技巧与实战策略', 'text', '网球提升基础技巧与实战策略 链接：https://pan.baidu.com/s/13HyBC9Z5ws5k-RkjPIcMOA?pwd=zev6 提取码：zev6')
(155, '缠中说禅：教你炒股票108课李彪文字插图版', 'text', '缠中说禅：教你炒股票108课李彪文字插图版  链接: https://pan.baidu.com/s/1L7iIiXMCICJQ8oHeTcb4vA?pwd=im3u 提取码: im3u')
(156, '商务宴请礼仪规范', 'text', '商务宴请礼仪规范 (李世化编著) 链接：https://pan.baidu.com/s/1aLs3G8OFZ9Q9z9e3-5m0Cg?pwd=bp4e 提取码：bp4e')
(157, '食品营销学', 'text', '食品营销学 (安玉发主编) 链接：https://pan.baidu.com/s/1_dBFd0znLW9MoJHx70hkkg?pwd=bp4e 提取码：bp4e')
(158, '从零开始学炒股', 'text', '从零开始学炒股 通达信版 (龙马金融研究中心编著) 链接：https://pan.baidu.com/s/1156cc7F47F0S0bi3t1IY2w?pwd=bp4e 提取码：bp4e')
(159, '零基础学K线炒股从入门到精通', 'text', '零基础学K线炒股从入门到精通 通达信版 (李荣亮编著) 链接：https://pan.baidu.com/s/1cKF6A3ekXPT2A8m2S846kQ?pwd=bp4e 提取码：bp4e')
(160, '宋代绘画美学研究', 'text', '宋代绘画美学研究 (苏畅) 链接：https://pan.baidu.com/s/1RGvX0Pl2Ve_nifxeAR0M4A?pwd=bp4e 提取码：bp4e')
(161, '预测之书', 'text', '预测之书 (罗振宇) 链接：https://pan.baidu.com/s/1B9r3t-iC4okEGnInNZr9Ng?pwd=bp4e 提取码：bp4e')
(162, '食品科学导论', 'text', '食品科学导论 链接：https://pan.baidu.com/s/1tAWOpR8_l2egCVWMOE6p1w?pwd=bp4e 提取码：bp4e')
(163, '食品加工与保藏原理', 'text', '食品加工与保藏原理 第3版 链接：https://pan.baidu.com/s/1J9PK5jbXb0IcKSMO56XaiQ?pwd=bp4e 提取码：bp4e')
(164, '食品产品开发实验技术', 'text', '食品产品开发实验技术  链接：https://pan.baidu.com/s/1NsvDz5Lf0P1_CLxvcG_VBw?pwd=bp4e 提取码：bp4e')
(165, '定价战略与战术：通向利润增长之路', 'text', '定价战略与战术：通向利润增长之路 链接：https://pan.baidu.com/s/1xVeXXS8UQ-SKPxzNsbsxVA?pwd=bp4e 提取码：bp4e')
(166, '中央厨房设计概论', 'text', '中央厨房设计概论 链接：https://pan.baidu.com/s/1Mt11ih6L4AWA9u54ZZ9KeA?pwd=bp4e 提取码：bp4e')
(167, '销售巨人大订单销售训练手册(理论篇+实践篇)(全新升级版)', 'text', '销售巨人大订单销售训练手册(理论篇+实践篇)(全新升级版) 链接：https://pan.baidu.com/s/1x2rDZCepwamT3hUhaprUtg?pwd=bp4e 提取码：bp4e')
(168, '食品工艺学', 'text', '食品工艺学 链接：https://pan.baidu.com/s/11PNVvHKhQlozgvJkA39-Fg?pwd=bp4e 提取码：bp4e')
(169, '启示录-打造用户喜爱的产品', 'text', '启示录-打造用户喜爱的产品 链接：https://pan.baidu.com/s/1njdUpnc-p_N4U7z52HDYvA?pwd=bp4e 提取码：bp4e')
(170, '图解 礼仪常识 (齐锐编）', 'text', ' 链接：https://pan.baidu.com/s/1HRJfDzPpYscdQdqrd8P4-Q?pwd=bp4e 提取码：bp4e')
(171, '食品营养学（第2版）', 'text', '食品营养学（第2版） 链接：https://pan.baidu.com/s/1IZIeTEDkUUaMlG-g3pYtsg?pwd=bp4e 提取码：bp4e')
(172, '影响力 (〔美〕罗伯特·西奥迪尼著；陈叙译)', 'text', '影响力 (〔美〕罗伯特·西奥迪尼著；陈叙译) 链接：https://pan.baidu.com/s/1uHh0rACD3P6J5HY10modSA?pwd=bp4e 提取码：bp4e')
(173, '中国社会各阶层分析', 'text', '中国社会各阶层分析 (梁晓声) 链接：https://pan.baidu.com/s/12VOmvBFmZW-zYD31xdOZrQ?pwd=bp4e 提取码：bp4e')
(174, '被讨厌的勇气', 'text', '被讨厌的勇气 链接：https://pan.baidu.com/s/1fI7XxgFOIYP3Wtq1A9CLxA?pwd=bp4e 提取码：bp4e')
(175, '冯唐成事心法', 'text', '冯唐成事心法 链接：https://pan.baidu.com/s/130gSocQ17bLBLLuaZ4sRzg?pwd=bp4e 提取码：bp4e')
(176, '大病预防先除湿+调理脾胃治百病真法', 'text', '大病预防先除湿+调理脾胃治百病真法 (路志正)  链接：https://pan.baidu.com/s/1CqTrgbGrJzGzLow2YhyagQ?pwd=bp4e 提取码：bp4e')
(177, '你啊，内心戏超多：停止精神内耗的65个习惯', 'text', '你啊，内心戏超多：停止精神内耗的65个习惯  链接：https://pan.baidu.com/s/1_H-nq9M3tXauepqGYpUHPw?pwd=bp4e 提取码：bp4e')
(178, '当下的力量(珍藏版)+当下的力量实践手册(套装共2册)', 'text', '当下的力量(珍藏版)+当下的力量实践手册(套装共2册)  链接：https://pan.baidu.com/s/1lOq3RijAphRfF09azEx9KA?pwd=bp4e 提取码：bp4e')
(179, '客户成功：持续复购和利润陡增的基石', 'text', '客户成功：持续复购和利润陡增的基石 (刘徽)  链接：https://pan.baidu.com/s/1rEctzlwJALqke3KvcaACyQ?pwd=bp4e 提取码：bp4e')
(180, '认知觉醒：开启自我改变的原动力', 'text', '认知觉醒：开启自我改变的原动力  链接：https://pan.baidu.com/s/16hjvKKE5nFDb9fVI4ZEfYQ?pwd=bp4e 提取码：bp4e')
